,age,gender,hnrnew,Personenzahl,Art_Unterkunft,deathrate,contacts_mean,agegroup
15034,28,f,7039,5,1,0.00023564,13.57,20
15035,6,m,7039,5,1,9.091e-05,14.81,5
15036,3,f,7039,5,1,0.00010313,10.21,0
15037,0,m,7039,5,1,0.00356226,10.21,0
15038,73,f,7040,1,1,0.01641616,6.89,70
15039,58,m,7042,3,1,0.00815644,12.3,50
15040,55,f,7042,3,1,0.00324545,12.3,50
15041,25,f,7042,3,1,0.00019022,13.57,20
15042,62,m,7043,1,1,0.01194124,9.21,60
15043,21,m,7044,1,1,0.00040526,13.57,20
15044,33,m,7045,3,1,0.00073168,14.14,30
15045,30,f,7045,3,1,0.00031713,14.14,30
15046,8,f,7045,3,1,6.968e-05,14.81,5
15047,32,f,7046,1,1,0.00034263,14.14,30
15048,26,m,7047,1,1,0.00045886,13.57,20
15049,19,f,7048,1,1,0.00017479,17.58,15
15050,44,m,7049,3,1,0.001798,13.83,40
15051,44,f,7049,3,1,0.00097058,13.83,40
15052,21,f,7049,3,1,0.0001649,13.57,20
15053,54,m,7050,3,1,0.00531626,12.3,50
15054,58,f,7050,3,1,0.00434941,12.3,50
15055,32,m,7050,3,1,0.000634,14.14,30
15056,32,f,7051,1,1,0.00034263,14.14,30
15057,39,m,7052,3,1,0.00111397,14.14,30
15058,38,f,7052,3,1,0.00060325,14.14,30
15059,1,m,7052,3,1,0.00027641,10.21,0
15060,27,f,7054,1,1,0.00021518,13.57,20
15061,28,m,7055,1,1,0.00048486,13.57,20
15062,49,m,7056,4,1,0.00297126,13.83,40
15063,48,f,7056,4,1,0.00159405,13.83,40
15064,27,f,7056,4,1,0.00021518,13.57,20
15065,24,f,7056,4,1,0.00017994,13.57,20
15066,22,m,7057,2,1,0.00045366,13.57,20
15067,18,m,7057,2,1,0.00038318,17.58,15
15068,80,f,7058,1,1,0.03646149,6.89,70
15069,53,f,7059,1,1,0.00256767,12.3,50
15070,53,m,7060,2,1,0.00469739,12.3,50
15071,52,f,7060,2,1,0.00233297,12.3,50
15072,74,f,7061,1,1,0.01784317,6.89,70
15073,49,m,7062,5,1,0.00297126,13.83,40
15074,53,f,7062,5,1,0.00256767,12.3,50
15075,20,m,7062,5,1,0.00043184,13.57,20
15076,17,f,7062,5,1,0.00013616,17.58,15
15077,13,m,7062,5,1,9.588e-05,18.22,10
15078,57,f,7063,1,1,0.00392413,12.3,50
15079,36,m,7065,4,1,0.00085947,14.14,30
15080,36,f,7065,4,1,0.0004585,14.14,30
15081,17,m,7065,4,1,0.00027475,17.58,15
15082,7,f,7065,4,1,4.646e-05,14.81,5
15083,47,m,7066,1,1,0.00236791,13.83,40
15084,55,m,7067,2,1,0.00591257,12.3,50
15085,52,f,7067,2,1,0.00233297,12.3,50
15086,42,m,7068,4,1,0.00144076,13.83,40
15087,40,f,7068,4,1,0.0006857,13.83,40
15088,7,m,7068,4,1,8.614e-05,14.81,5
15089,4,m,7068,4,1,0.00010653,10.21,0
15090,28,m,7069,2,1,0.00048486,13.57,20
15091,24,f,7069,2,1,0.00017994,13.57,20
15092,66,f,7070,1,1,0.00876211,9.21,60
15093,72,m,7071,2,1,0.02618392,6.89,70
15094,70,f,7071,2,1,0.01259879,6.89,70
15095,57,m,7072,2,1,0.00733233,12.3,50
15096,54,f,7072,2,1,0.0028887,12.3,50
15097,71,f,7073,1,1,0.01370178,6.89,70
15098,48,f,7074,2,1,0.00159405,13.83,40
15099,18,f,7074,2,1,0.00019702,17.58,15
15100,59,f,7077,1,1,0.00470636,12.3,50
15101,54,f,7078,1,1,0.0028887,12.3,50
15102,59,m,7079,1,1,0.00893714,12.3,50
15103,54,f,7080,1,1,0.0028887,12.3,50
15104,45,m,7081,1,1,0.0019587,13.83,40
15105,70,m,7082,2,1,0.02230277,6.89,70
15106,59,f,7082,2,1,0.00470636,12.3,50
15107,75,f,7083,1,1,0.01923138,6.89,70
15108,50,m,7084,3,1,0.00332421,12.3,50
15109,50,f,7084,3,1,0.0018532,12.3,50
15110,24,m,7084,3,1,0.00047486,13.57,20
15111,56,m,7085,2,1,0.00658737,12.3,50
15112,80,f,7085,2,1,0.03646149,6.89,70
15113,55,m,7086,2,1,0.00591257,12.3,50
15114,35,f,7086,2,1,0.00041213,14.14,30
15115,43,f,7088,1,1,0.00090807,13.83,40
15116,70,f,7089,1,1,0.01259879,6.89,70
15117,44,m,7090,2,1,0.001798,13.83,40
15118,74,f,7090,2,1,0.01784317,6.89,70
15119,60,m,7091,5,1,0.00983124,9.21,60
15120,41,f,7091,5,1,0.00074026,13.83,40
15121,14,m,7091,5,1,0.00013566,18.22,10
15122,6,f,7091,5,1,8.846e-05,14.81,5
15123,2,m,7091,5,1,0.00015611,10.21,0
15124,43,m,7092,5,1,0.00153974,13.83,40
15125,41,f,7092,5,1,0.00074026,13.83,40
15126,9,m,7092,5,1,8.001e-05,14.81,5
15127,7,m,7092,5,1,8.614e-05,14.81,5
15128,4,m,7092,5,1,0.00010653,10.21,0
15129,41,m,7093,3,1,0.00133379,13.83,40
15130,32,f,7093,3,1,0.00034263,14.14,30
15131,1,f,7093,3,1,0.00024794,10.21,0
15132,32,m,7094,4,1,0.000634,14.14,30
15133,28,f,7094,4,1,0.00023564,13.57,20
15134,3,m,7094,4,1,0.00010894,10.21,0
15135,0,f,7094,4,1,0.00300534,10.21,0
15136,61,m,7095,4,1,0.01082143,9.21,60
15137,57,f,7095,4,1,0.00392413,12.3,50
15138,26,m,7095,4,1,0.00045886,13.57,20
15139,23,m,7095,4,1,0.00040954,13.57,20
15140,35,m,7096,3,1,0.00080225,14.14,30
15141,33,f,7096,3,1,0.00036033,14.14,30
15142,2,m,7096,3,1,0.00015611,10.21,0
15143,62,m,7097,2,1,0.01194124,9.21,60
15144,51,f,7097,2,1,0.0021427,12.3,50
15145,29,f,7099,2,1,0.00025877,13.57,20
15146,26,f,7099,2,1,0.0001882,13.57,20
15147,38,m,7100,4,1,0.00106768,14.14,30
15148,42,f,7100,4,1,0.00079376,13.83,40
15149,16,f,7100,4,1,0.00014725,17.58,15
15150,6,f,7100,4,1,8.846e-05,14.81,5
15151,37,m,7101,5,1,0.00097983,14.14,30
15152,35,f,7101,5,1,0.00041213,14.14,30
15153,3,m,7101,5,1,0.00010894,10.21,0
15154,1,m,7101,5,1,0.00027641,10.21,0
15155,1,m,7101,5,1,0.00027641,10.21,0
15156,63,m,7102,2,1,0.01297814,9.21,60
15157,63,f,7102,2,1,0.0067488999999999995,9.21,60
15158,62,m,7103,2,1,0.01194124,9.21,60
15159,67,f,7103,2,1,0.00948222,9.21,60
15160,72,m,7104,2,1,0.02618392,6.89,70
15161,66,f,7104,2,1,0.00876211,9.21,60
15162,41,f,7105,1,1,0.00074026,13.83,40
15163,37,m,7106,1,1,0.00097983,14.14,30
15164,44,m,7107,4,1,0.001798,13.83,40
15165,41,f,7107,4,1,0.00074026,13.83,40
15166,12,f,7107,4,1,7.852e-05,18.22,10
15167,4,f,7107,4,1,9.569e-05,10.21,0
15168,76,m,7108,6,2,0.03717284,6.89,70
15169,79,f,7108,6,2,0.03141447,6.89,70
15170,61,f,7108,6,2,0.00568588,9.21,60
15171,62,f,7108,6,2,0.00613444,9.21,60
15172,93,f,7108,6,2,0.20897427,6.89,70
15173,83,f,7108,6,2,0.05671146,6.89,70
15174,29,m,7110,2,1,0.00052165,13.57,20
15175,20,f,7110,2,1,0.00018488,13.57,20
15176,36,m,7111,6,2,0.00085947,14.14,30
15177,54,m,7111,6,2,0.00531626,12.3,50
15178,51,m,7111,6,2,0.00370198,12.3,50
15179,30,f,7111,6,2,0.00031713,14.14,30
15180,55,f,7111,6,2,0.00324545,12.3,50
15181,59,m,7111,6,2,0.00893714,12.3,50
15182,53,f,7112,2,1,0.00256767,12.3,50
15183,23,m,7112,2,1,0.00040954,13.57,20
15184,40,m,7113,1,1,0.00123774,13.83,40
15185,36,m,7114,3,1,0.00085947,14.14,30
15186,28,f,7114,3,1,0.00023564,13.57,20
15187,1,f,7114,3,1,0.00024794,10.21,0
15188,53,f,7115,1,1,0.00256767,12.3,50
15189,63,f,7116,1,1,0.0067488999999999995,9.21,60
15190,58,f,7117,1,1,0.00434941,12.3,50
15191,31,m,7118,2,1,0.00061587,14.14,30
15192,32,f,7118,2,1,0.00034263,14.14,30
15193,34,f,7119,1,1,0.000406,14.14,30
15194,74,m,7121,2,1,0.03108519,6.89,70
15195,69,f,7121,2,1,0.0115546,9.21,60
15196,24,m,7122,2,1,0.00047486,13.57,20
15197,23,f,7122,2,1,0.00017996,13.57,20
15198,63,m,7123,2,1,0.01297814,9.21,60
15199,62,f,7123,2,1,0.00613444,9.21,60
15200,41,m,7124,2,1,0.00133379,13.83,40
15201,42,f,7124,2,1,0.00079376,13.83,40
15202,40,m,7125,5,1,0.00123774,13.83,40
15203,35,f,7125,5,1,0.00041213,14.14,30
15204,8,f,7125,5,1,6.968e-05,14.81,5
15205,6,f,7125,5,1,8.846e-05,14.81,5
15206,1,f,7125,5,1,0.00024794,10.21,0
15207,43,m,7126,2,1,0.00153974,13.83,40
15208,44,f,7126,2,1,0.00097058,13.83,40
15209,43,m,7127,4,1,0.00153974,13.83,40
15210,40,f,7127,4,1,0.0006857,13.83,40
15211,8,f,7127,4,1,6.968e-05,14.81,5
15212,6,m,7127,4,1,9.091e-05,14.81,5
15213,56,m,7128,3,1,0.00658737,12.3,50
15214,51,f,7128,3,1,0.0021427,12.3,50
15215,21,f,7128,3,1,0.0001649,13.57,20
15216,28,m,7129,3,1,0.00048486,13.57,20
15217,26,f,7129,3,1,0.0001882,13.57,20
15218,0,m,7129,3,1,0.00356226,10.21,0
15219,70,m,7130,3,1,0.02230277,6.89,70
15220,56,f,7130,3,1,0.00357696,12.3,50
15221,22,f,7130,3,1,0.00016281,13.57,20
15222,71,m,7132,2,1,0.0246394,6.89,70
15223,57,f,7132,2,1,0.00392413,12.3,50
15224,42,m,7133,1,1,0.00144076,13.83,40
15225,33,m,7134,1,1,0.00073168,14.14,30
15226,70,m,7135,1,1,0.02230277,6.89,70
15227,81,m,7136,2,1,0.06453153,6.89,70
15228,76,f,7136,2,1,0.02156594,6.89,70
15229,84,f,7137,1,1,0.06516314,6.89,70
15230,81,f,7138,1,1,0.04267387,6.89,70
15231,23,m,7139,2,1,0.00040954,13.57,20
15232,53,f,7139,2,1,0.00256767,12.3,50
15233,71,f,7140,1,1,0.01370178,6.89,70
15234,50,m,7141,2,1,0.00332421,12.3,50
15235,35,m,7141,2,1,0.00080225,14.14,30
15236,77,f,7143,1,1,0.02379649,6.89,70
15237,52,f,7144,1,1,0.00233297,12.3,50
15238,56,f,7145,2,1,0.00357696,12.3,50
15239,18,m,7145,2,1,0.00038318,17.58,15
15240,31,m,7146,2,1,0.00061587,14.14,30
15241,29,m,7146,2,1,0.00052165,13.57,20
15242,74,f,7147,1,1,0.01784317,6.89,70
15243,47,m,7148,4,1,0.00236791,13.83,40
15244,44,f,7148,4,1,0.00097058,13.83,40
15245,19,m,7148,4,1,0.00039767,17.58,15
15246,14,f,7148,4,1,9.221e-05,18.22,10
15247,66,m,7149,3,1,0.01660601,9.21,60
15248,66,f,7149,3,1,0.00876211,9.21,60
15249,44,m,7149,3,1,0.001798,13.83,40
15250,28,m,7150,2,1,0.00048486,13.57,20
15251,20,f,7150,2,1,0.00018488,13.57,20
15252,67,f,7151,1,1,0.00948222,9.21,60
15253,64,f,7152,1,1,0.00747267,9.21,60
15254,73,m,7154,2,1,0.02874623,6.89,70
15255,68,f,7154,2,1,0.01046567,9.21,60
15256,33,m,7155,4,1,0.00073168,14.14,30
15257,34,f,7155,4,1,0.000406,14.14,30
15258,8,m,7155,4,1,8.552e-05,14.81,5
15259,1,f,7155,4,1,0.00024794,10.21,0
15260,52,m,7156,5,1,0.00414072,12.3,50
15261,46,f,7156,5,1,0.00121751,13.83,40
15262,20,m,7156,5,1,0.00043184,13.57,20
15263,16,f,7156,5,1,0.00014725,17.58,15
15264,13,m,7156,5,1,9.588e-05,18.22,10
15265,32,m,7157,2,1,0.000634,14.14,30
15266,33,f,7157,2,1,0.00036033,14.14,30
15267,27,m,7158,1,1,0.00046183,13.57,20
15268,22,m,7159,1,1,0.00045366,13.57,20
15269,23,m,7160,1,1,0.00040954,13.57,20
15270,75,m,7161,2,1,0.03362174,6.89,70
15271,67,f,7161,2,1,0.00948222,9.21,60
15272,39,m,7162,5,1,0.00111397,14.14,30
15273,43,f,7162,5,1,0.00090807,13.83,40
15274,8,f,7162,5,1,6.968e-05,14.81,5
15275,5,m,7162,5,1,0.00010046,14.81,5
15276,2,m,7162,5,1,0.00015611,10.21,0
15277,42,f,7163,2,1,0.00079376,13.83,40
15278,7,m,7163,2,1,8.614e-05,14.81,5
15279,38,m,7164,4,1,0.00106768,14.14,30
15280,34,f,7164,4,1,0.000406,14.14,30
15281,13,m,7164,4,1,9.588e-05,18.22,10
15282,7,m,7164,4,1,8.614e-05,14.81,5
15283,60,f,7165,1,1,0.00527596,9.21,60
15284,42,m,7167,2,1,0.00144076,13.83,40
15285,47,f,7167,2,1,0.0013703,13.83,40
15286,68,f,7168,1,1,0.01046567,9.21,60
15287,37,m,7169,3,1,0.00097983,14.14,30
15288,32,f,7169,3,1,0.00034263,14.14,30
15289,6,m,7169,3,1,9.091e-05,14.81,5
15290,67,m,7170,2,1,0.01799621,9.21,60
15291,57,f,7170,2,1,0.00392413,12.3,50
15292,37,m,7171,2,1,0.00097983,14.14,30
15293,28,f,7171,2,1,0.00023564,13.57,20
15294,52,m,7172,2,1,0.00414072,12.3,50
15295,54,f,7172,2,1,0.0028887,12.3,50
15296,42,m,7173,4,1,0.00144076,13.83,40
15297,37,f,7173,4,1,0.00047466,14.14,30
15298,3,m,7173,4,1,0.00010894,10.21,0
15299,5,m,7173,4,1,0.00010046,14.81,5
15300,47,f,7174,1,1,0.0013703,13.83,40
15301,35,m,7175,2,1,0.00080225,14.14,30
15302,25,f,7175,2,1,0.00019022,13.57,20
15303,42,m,7176,1,1,0.00144076,13.83,40
15304,60,m,7178,1,1,0.00983124,9.21,60
15305,65,m,7179,2,1,0.01542111,9.21,60
15306,62,f,7179,2,1,0.00613444,9.21,60
15307,20,f,7180,1,1,0.00018488,13.57,20
15308,69,m,7181,1,1,0.02109939,9.21,60
15309,44,m,7182,3,1,0.001798,13.83,40
15310,22,m,7182,3,1,0.00045366,13.57,20
15311,42,f,7182,3,1,0.00079376,13.83,40
15312,24,f,7183,1,1,0.00017994,13.57,20
15313,36,m,7184,1,1,0.00085947,14.14,30
15314,44,f,7185,2,1,0.00097058,13.83,40
15315,55,m,7185,2,1,0.00591257,12.3,50
15316,26,m,7186,1,1,0.00045886,13.57,20
15317,68,f,7187,1,1,0.01046567,9.21,60
15318,23,m,7190,2,1,0.00040954,13.57,20
15319,23,f,7190,2,1,0.00017996,13.57,20
15320,21,f,7191,1,1,0.0001649,13.57,20
15321,30,m,7192,2,1,0.00056139,14.14,30
15322,31,f,7192,2,1,0.000314,14.14,30
15323,30,m,7193,1,1,0.00056139,14.14,30
15324,46,m,7194,1,1,0.00217916,13.83,40
15325,87,m,7195,1,1,0.13210410000000006,6.89,70
15326,72,m,7196,1,1,0.02618392,6.89,70
15327,33,m,7197,2,1,0.00073168,14.14,30
15328,32,f,7197,2,1,0.00034263,14.14,30
15329,45,m,7198,4,1,0.0019587,13.83,40
15330,45,f,7198,4,1,0.00115224,13.83,40
15331,12,m,7198,4,1,6.884e-05,18.22,10
15332,9,f,7198,4,1,6.117e-05,14.81,5
15333,81,m,7199,2,1,0.06453153,6.89,70
15334,82,f,7199,2,1,0.04937895,6.89,70
15335,69,f,7201,1,1,0.0115546,9.21,60
15336,73,f,7202,1,1,0.01641616,6.89,70
15337,77,f,7203,1,1,0.02379649,6.89,70
15338,61,f,7204,1,1,0.00568588,9.21,60
15339,68,f,7205,1,1,0.01046567,9.21,60
15340,45,m,7206,1,1,0.0019587,13.83,40
15341,55,m,7207,1,1,0.00591257,12.3,50
15342,60,m,7208,2,1,0.00983124,9.21,60
15343,52,f,7208,2,1,0.00233297,12.3,50
15344,67,f,7209,1,1,0.00948222,9.21,60
15345,78,m,7210,2,1,0.04546946,6.89,70
15346,78,f,7210,2,1,0.02744802,6.89,70
15347,73,m,7212,1,1,0.02874623,6.89,70
15348,30,m,7213,2,1,0.00056139,14.14,30
15349,29,f,7213,2,1,0.00025877,13.57,20
15350,57,m,7214,4,1,0.00733233,12.3,50
15351,48,f,7214,4,1,0.00159405,13.83,40
15352,20,m,7214,4,1,0.00043184,13.57,20
15353,16,m,7214,4,1,0.00024747,17.58,15
15354,43,f,7215,1,1,0.00090807,13.83,40
15355,36,m,7216,1,1,0.00085947,14.14,30
15356,55,f,7217,3,1,0.00324545,12.3,50
15357,20,m,7217,3,1,0.00043184,13.57,20
15358,26,f,7217,3,1,0.0001882,13.57,20
15359,29,m,7218,2,1,0.00052165,13.57,20
15360,26,f,7218,2,1,0.0001882,13.57,20
15361,76,m,7219,2,1,0.03717284,6.89,70
15362,73,f,7219,2,1,0.01641616,6.89,70
15363,62,f,7220,1,1,0.00613444,9.21,60
15364,67,f,7221,1,1,0.00948222,9.21,60
15365,75,f,7223,1,1,0.01923138,6.89,70
15366,67,m,7224,2,1,0.01799621,9.21,60
15367,63,f,7224,2,1,0.0067488999999999995,9.21,60
15368,71,f,7225,1,1,0.01370178,6.89,70
15369,70,f,7226,1,1,0.01259879,6.89,70
15370,68,m,7227,2,1,0.01918012,9.21,60
15371,72,f,7227,2,1,0.01481358,6.89,70
15372,45,f,7228,4,1,0.00115224,13.83,40
15373,18,m,7228,4,1,0.00038318,17.58,15
15374,14,f,7228,4,1,9.221e-05,18.22,10
15375,14,f,7228,4,1,9.221e-05,18.22,10
15376,65,m,7229,3,1,0.01542111,9.21,60
15377,69,f,7229,3,1,0.0115546,9.21,60
15378,35,f,7229,3,1,0.00041213,14.14,30
15379,30,f,7230,1,1,0.00031713,14.14,30
15380,37,m,7231,3,1,0.00097983,14.14,30
15381,34,f,7231,3,1,0.000406,14.14,30
15382,3,f,7231,3,1,0.00010313,10.21,0
15383,42,f,7232,2,1,0.00079376,13.83,40
15384,11,m,7232,2,1,7.74e-05,18.22,10
15385,51,m,7234,3,1,0.00370198,12.3,50
15386,50,f,7234,3,1,0.0018532,12.3,50
15387,29,m,7234,3,1,0.00052165,13.57,20
15388,60,m,7235,3,1,0.00983124,9.21,60
15389,52,f,7235,3,1,0.00233297,12.3,50
15390,28,m,7235,3,1,0.00048486,13.57,20
15391,50,f,7236,1,1,0.0018532,12.3,50
15392,35,m,7237,1,1,0.00080225,14.14,30
15393,39,f,7238,1,1,0.00060115,14.14,30
15394,35,f,7239,1,1,0.00041213,14.14,30
15395,63,m,7240,2,1,0.01297814,9.21,60
15396,59,f,7240,2,1,0.00470636,12.3,50
15397,89,f,7241,18,2,0.12951794,6.89,70
15398,78,f,7241,18,2,0.02744802,6.89,70
15399,80,f,7241,18,2,0.03646149,6.89,70
15400,93,f,7241,18,2,0.20897427,6.89,70
15401,90,f,7241,18,2,0.1474761,6.89,70
15402,68,f,7241,18,2,0.01046567,9.21,60
15403,81,f,7241,18,2,0.04267387,6.89,70
15404,81,m,7241,18,2,0.06453153,6.89,70
15405,69,f,7241,18,2,0.0115546,9.21,60
15406,83,f,7241,18,2,0.05671146,6.89,70
15407,85,f,7241,18,2,0.07612466,6.89,70
15408,89,f,7241,18,2,0.12951794,6.89,70
15409,80,m,7241,18,2,0.05642286,6.89,70
15410,89,f,7241,18,2,0.12951794,6.89,70
15411,72,f,7241,18,2,0.01481358,6.89,70
15412,90,f,7241,18,2,0.1474761,6.89,70
15413,79,f,7241,18,2,0.03141447,6.89,70
15414,85,f,7241,18,2,0.07612466,6.89,70
15415,49,f,7242,1,1,0.00174807,13.83,40
15416,31,m,7243,3,1,0.00061587,14.14,30
15417,31,f,7243,3,1,0.000314,14.14,30
15418,0,m,7243,3,1,0.00356226,10.21,0
15419,47,m,7245,2,1,0.00236791,13.83,40
15420,44,f,7245,2,1,0.00097058,13.83,40
15421,45,m,7246,1,1,0.0019587,13.83,40
15422,29,m,7247,3,1,0.00052165,13.57,20
15423,34,f,7247,3,1,0.000406,14.14,30
15424,1,f,7247,3,1,0.00024794,10.21,0
15425,63,m,7248,2,1,0.01297814,9.21,60
15426,57,f,7248,2,1,0.00392413,12.3,50
15427,52,m,7249,2,1,0.00414072,12.3,50
15428,51,f,7249,2,1,0.0021427,12.3,50
15429,58,m,7250,2,1,0.00815644,12.3,50
15430,56,f,7250,2,1,0.00357696,12.3,50
15431,52,f,7251,1,1,0.00233297,12.3,50
15432,75,f,7252,1,1,0.01923138,6.89,70
15433,48,m,7253,4,1,0.00265551,13.83,40
15434,46,f,7253,4,1,0.00121751,13.83,40
15435,22,m,7253,4,1,0.00045366,13.57,20
15436,16,f,7253,4,1,0.00014725,17.58,15
15437,50,m,7254,1,1,0.00332421,12.3,50
15438,51,m,7256,4,1,0.00370198,12.3,50
15439,49,f,7256,4,1,0.00174807,13.83,40
15440,23,f,7256,4,1,0.00017996,13.57,20
15441,20,m,7256,4,1,0.00043184,13.57,20
15442,42,m,7257,5,1,0.00144076,13.83,40
15443,41,f,7257,5,1,0.00074026,13.83,40
15444,15,m,7257,5,1,0.00015987,17.58,15
15445,12,m,7257,5,1,6.884e-05,18.22,10
15446,8,f,7257,5,1,6.968e-05,14.81,5
15447,60,f,7258,2,1,0.00527596,9.21,60
15448,23,f,7258,2,1,0.00017996,13.57,20
15449,61,m,7259,3,1,0.01082143,9.21,60
15450,55,f,7259,3,1,0.00324545,12.3,50
15451,28,m,7259,3,1,0.00048486,13.57,20
15452,40,m,7260,5,1,0.00123774,13.83,40
15453,38,f,7260,5,1,0.00060325,14.14,30
15454,10,m,7260,5,1,7.924e-05,18.22,10
15455,8,f,7260,5,1,6.968e-05,14.81,5
15456,2,m,7260,5,1,0.00015611,10.21,0
15457,65,m,7261,2,1,0.01542111,9.21,60
15458,56,f,7261,2,1,0.00357696,12.3,50
15459,62,m,7262,2,1,0.01194124,9.21,60
15460,60,f,7262,2,1,0.00527596,9.21,60
15461,52,f,7263,1,1,0.00233297,12.3,50
15462,22,m,7264,3,1,0.00045366,13.57,20
15463,20,f,7264,3,1,0.00018488,13.57,20
15464,0,f,7264,3,1,0.00300534,10.21,0
15465,59,m,7265,2,1,0.00893714,12.3,50
15466,56,f,7265,2,1,0.00357696,12.3,50
15467,49,m,7267,3,1,0.00297126,13.83,40
15468,46,f,7267,3,1,0.00121751,13.83,40
15469,22,m,7267,3,1,0.00045366,13.57,20
15470,36,m,7268,2,1,0.00085947,14.14,30
15471,26,f,7268,2,1,0.0001882,13.57,20
15472,46,m,7269,1,1,0.00217916,13.83,40
15473,54,m,7270,1,1,0.00531626,12.3,50
15474,32,m,7271,2,1,0.000634,14.14,30
15475,28,f,7271,2,1,0.00023564,13.57,20
15476,63,f,7272,1,1,0.0067488999999999995,9.21,60
15477,74,m,7273,2,1,0.03108519,6.89,70
15478,63,f,7273,2,1,0.0067488999999999995,9.21,60
15479,43,m,7274,4,1,0.00153974,13.83,40
15480,36,f,7274,4,1,0.0004585,14.14,30
15481,12,m,7274,4,1,6.884e-05,18.22,10
15482,7,f,7274,4,1,4.646e-05,14.81,5
15483,61,m,7275,2,1,0.01082143,9.21,60
15484,54,f,7275,2,1,0.0028887,12.3,50
15485,31,m,7276,2,1,0.00061587,14.14,30
15486,28,f,7276,2,1,0.00023564,13.57,20
15487,50,f,7278,3,1,0.0018532,12.3,50
15488,21,m,7278,3,1,0.00040526,13.57,20
15489,18,f,7278,3,1,0.00019702,17.58,15
15490,38,m,7279,1,1,0.00106768,14.14,30
15491,56,m,7280,1,1,0.00658737,12.3,50
15492,40,f,7281,2,1,0.0006857,13.83,40
15493,5,f,7281,2,1,8.908e-05,14.81,5
15494,51,m,7282,4,1,0.00370198,12.3,50
15495,46,f,7282,4,1,0.00121751,13.83,40
15496,19,f,7282,4,1,0.00017479,17.58,15
15497,17,f,7282,4,1,0.00013616,17.58,15
15498,77,m,7283,2,1,0.04069575,6.89,70
15499,77,f,7283,2,1,0.02379649,6.89,70
15500,53,m,7284,4,1,0.00469739,12.3,50
15501,50,f,7284,4,1,0.0018532,12.3,50
15502,23,f,7284,4,1,0.00017996,13.57,20
15503,21,m,7284,4,1,0.00040526,13.57,20
15504,67,f,7285,3,1,0.00948222,9.21,60
15505,29,m,7285,3,1,0.00052165,13.57,20
15506,49,m,7285,3,1,0.00297126,13.83,40
15507,49,m,7286,2,1,0.00297126,13.83,40
15508,12,m,7286,2,1,6.884e-05,18.22,10
15509,76,m,7287,2,1,0.03717284,6.89,70
15510,73,f,7287,2,1,0.01641616,6.89,70
15511,45,m,7289,2,1,0.0019587,13.83,40
15512,57,f,7289,2,1,0.00392413,12.3,50
15513,45,m,7290,3,1,0.0019587,13.83,40
15514,49,f,7290,3,1,0.00174807,13.83,40
15515,13,m,7290,3,1,9.588e-05,18.22,10
15516,35,m,7291,5,1,0.00080225,14.14,30
15517,34,f,7291,5,1,0.000406,14.14,30
15518,7,m,7291,5,1,8.614e-05,14.81,5
15519,4,m,7291,5,1,0.00010653,10.21,0
15520,1,f,7291,5,1,0.00024794,10.21,0
15521,57,m,7292,4,1,0.00733233,12.3,50
15522,49,f,7292,4,1,0.00174807,13.83,40
15523,21,m,7292,4,1,0.00040526,13.57,20
15524,18,m,7292,4,1,0.00038318,17.58,15
15525,38,m,7293,2,1,0.00106768,14.14,30
15526,28,f,7293,2,1,0.00023564,13.57,20
15527,28,m,7294,1,1,0.00048486,13.57,20
15528,25,m,7295,4,1,0.00043792,13.57,20
15529,25,f,7295,4,1,0.00019022,13.57,20
15530,6,f,7295,4,1,8.846e-05,14.81,5
15531,3,f,7295,4,1,0.00010313,10.21,0
15532,86,f,7296,1,1,0.08718,6.89,70
15533,45,m,7297,2,1,0.0019587,13.83,40
15534,44,f,7297,2,1,0.00097058,13.83,40
15535,35,m,7298,2,1,0.00080225,14.14,30
15536,29,f,7298,2,1,0.00025877,13.57,20
15537,62,m,7301,2,1,0.01194124,9.21,60
15538,60,f,7301,2,1,0.00527596,9.21,60
15539,33,m,7302,5,1,0.00073168,14.14,30
15540,38,f,7302,5,1,0.00060325,14.14,30
15541,5,m,7302,5,1,0.00010046,14.81,5
15542,3,f,7302,5,1,0.00010313,10.21,0
15543,3,f,7302,5,1,0.00010313,10.21,0
15544,45,m,7303,5,1,0.0019587,13.83,40
15545,50,f,7303,5,1,0.0018532,12.3,50
15546,20,m,7303,5,1,0.00043184,13.57,20
15547,10,f,7303,5,1,5.849e-05,18.22,10
15548,28,f,7303,5,1,0.00023564,13.57,20
15549,39,f,7304,4,1,0.00060115,14.14,30
15550,14,m,7304,4,1,0.00013566,18.22,10
15551,11,f,7304,4,1,7.733e-05,18.22,10
15552,40,m,7304,4,1,0.00123774,13.83,40
15553,64,m,7305,2,1,0.01425244,9.21,60
15554,55,f,7305,2,1,0.00324545,12.3,50
15555,79,f,7306,1,1,0.03141447,6.89,70
15556,40,f,7307,2,1,0.0006857,13.83,40
15557,49,m,7307,2,1,0.00297126,13.83,40
15558,80,m,7308,2,1,0.05642286,6.89,70
15559,71,f,7308,2,1,0.01370178,6.89,70
15560,77,m,7309,2,1,0.04069575,6.89,70
15561,73,f,7309,2,1,0.01641616,6.89,70
15562,68,f,7310,1,1,0.01046567,9.21,60
15563,83,f,7312,1,1,0.05671146,6.89,70
15564,31,m,7313,4,1,0.00061587,14.14,30
15565,31,f,7313,4,1,0.000314,14.14,30
15566,4,m,7313,4,1,0.00010653,10.21,0
15567,0,m,7313,4,1,0.00356226,10.21,0
